Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Talia,FR,iPhone,0,glass onion,Main Character Clip 4: Glass Onion: A Knives Out Mystery,supplemental-play,title_results,2025-04-10 20:45:22
Talia,FR,iPhone,0,glass onion,Glass Onion: A Knives Out Mystery,select,title_results,2025-04-10 20:45:22
Talia,FR,iPhone,0,glass onion,Glass Onion: A Knives Out Mystery,select,title_results,2025-04-10 20:45:17
Talia,AU,iPhone,0,rooki,,select,title_results,2025-04-02 05:41:37
Talia,AU,iPhone,0,beooklyn,,select,title_results,2025-04-02 05:40:58
Talia,AU,iPhone,0,blue lagoon,Blue Lagoon: The Awakening_hook_03_16x9,supplemental-play,title_results,2025-04-02 05:40:32
Talia,AU,iPhone,0,blue lagoon,Blue Lagoon: The Awakening,select,title_results,2025-04-02 05:40:31
Talia,AU,iPhone,0,mu life,Friends with Benefits_hook_primary_16x9,supplemental-play,title_results,2025-03-31 01:05:38
Talia,AU,iPhone,0,mu life,Friends with Benefits,select,title_results,2025-03-31 01:05:38
Talia,AU,iPhone,0,mu life,Season 1 Cliffhanger Clip: My Life With the Walter Boys,supplemental-play,title_results,2025-03-31 01:05:29
Talia,AU,iPhone,0,mu life,Season 1 Cliffhanger Clip: My Life With the Walter Boys,supplemental-play,title_results,2025-03-31 01:05:23
Talia,AU,iPhone,0,mu life,,select,title_results,2025-03-31 01:05:22
Talia,AU,HTML 5,0,bluey,,play,title_results,2025-03-06 23:14:46
Talia,AU,HTML 5,0,bluey,,play,title_results,2025-03-06 23:13:37
Talia,AU,HTML 5,0,bluey,,play,title_results,2025-03-06 23:10:02
Talia,AU,iPhone,0,suit,Suits: Season 1_hook_primary_16x9,supplemental-play,title_results,2025-02-14 08:39:45
Talia,AU,iPhone,0,suit,,select,title_results,2025-02-14 08:39:45
Talia,AU,Set Top Box,0,intu,The Intern,play,title_results,2025-01-31 09:56:20
Talia,AU,Set Top Box,0,intu,The Intern,select,title_results,2025-01-31 09:56:14
Talia,AU,Set Top Box,0,intun,,select,title_results,2025-01-31 09:56:00
Talia,AU,iPhone,0,despicable me 3,Minions & More Volume 2,download,title_results,2025-01-19 04:08:15
Talia,AU,iPhone,0,despicable me 3,Illumination Compilation_hook_04_16x9,supplemental-play,title_results,2025-01-19 04:08:10
Talia,AU,iPhone,0,despicable me 3,Minions & More Volume 2,select,title_results,2025-01-19 04:08:09
Talia,AU,iPhone,0,hello goodb,Inciting Incident Clip 2: The In Between,supplemental-play,title_results,2025-01-15 07:22:51
Talia,AU,iPhone,0,hello goodb,The In Between,select,title_results,2025-01-15 07:22:51
Talia,AU,iPhone,0,hello goodb,Inciting Incident Clip 2: The In Between,supplemental-play,title_results,2025-01-15 06:39:23
Talia,AU,iPhone,0,hello goodb,The In Between,select,title_results,2025-01-15 06:39:23
Talia,AU,iPhone,0,hello goodb,Midnight Sun_hook_primary_16x9,supplemental-play,title_results,2025-01-15 06:38:55
Talia,AU,iPhone,0,hello goodb,Midnight Sun,select,title_results,2025-01-15 06:38:54
Talia,AU,iPhone,0,hello goodb,The Half Of It (Trailer),supplemental-play,title_results,2025-01-15 06:38:37
Talia,AU,iPhone,0,hello goodb,The Half Of It,select,title_results,2025-01-15 06:38:36
Talia,AU,iPhone,0,hello goodb,The In Between,add,title_results,2025-01-15 06:38:25
Talia,AU,iPhone,0,hello goodb,Inciting Incident Clip 2: The In Between,supplemental-play,title_results,2025-01-15 06:37:28
Talia,AU,iPhone,0,hello goodb,The In Between,select,title_results,2025-01-15 06:37:27
Talia,AU,iPhone,0,hello goodb,"Genre Specific Moment Clip 2: Hello, Goodbye, and Everything in Between",supplemental-play,title_results,2025-01-15 06:36:56
Talia,AU,iPhone,0,hello goodb,"Hello, Goodbye, and Everything in Between",select,title_results,2025-01-15 06:36:55
Talia,AU,Set Top Box,0,ha,Harry Potter and the Chamber of Secrets,play,title_results,2025-01-12 02:06:01
Talia,AU,Set Top Box,0,ha,Harry Potter and the Chamber of Secrets,select,title_results,2025-01-12 02:05:54
Talia,AU,iPhone,0,the rookie,,download,title_results,2025-01-10 03:33:33
Talia,AU,iPhone,0,the rookie,,download,title_results,2025-01-10 03:33:33
Talia,AU,iPhone,0,the rookie,,download,title_results,2025-01-10 03:33:32
Talia,AU,iPhone,0,the rookie,,download,title_results,2025-01-10 03:33:31
Talia,AU,iPhone,0,the rookie,The Rookie: Season 1_hook_primary_16x9,supplemental-play,title_results,2025-01-10 03:33:29
Talia,AU,iPhone,0,the rookie,,select,title_results,2025-01-10 03:33:28
Talia,AU,iPhone,0,surfing,The Last Summer,play,title_results,2024-12-22 07:02:56
Talia,AU,iPhone,0,surfing,The Last Summer,select,title_results,2024-12-22 07:02:38
Talia,AU,iPhone,0,surfing,THELASTSUMMER_CLIP_CLIFFHANGER,supplemental-play,title_results,2024-12-22 07:02:38
Talia,AU,iPhone,0,surfing,Trailer: Along for the Ride,supplemental-play,title_results,2024-12-22 07:01:28
Talia,AU,iPhone,0,surfing,Along for the Ride,select,title_results,2024-12-22 07:01:27
Talia,AU,iPhone,0,surfing,Project X_hook_primary_16x9,supplemental-play,title_results,2024-12-22 07:00:59
Talia,AU,iPhone,0,surfing,Project X,select,title_results,2024-12-22 07:00:58
Talia,AU,iPhone,0,surfing,,play,title_results,2024-12-22 06:59:48
Talia,AU,iPhone,0,surfing,,select,title_results,2024-12-22 06:59:44
Talia,AU,iPhone,0,surfing,Season 1 Inciting Incident Clip: Dive Club,supplemental-play,title_results,2024-12-22 06:59:44
Talia,AU,iPhone,0,surfing,,select,title_results,2024-12-22 06:59:42
Talia,AU,iPhone,0,surfing,Soul Surfer,play,title_results,2024-12-22 06:59:10
Talia,AU,iPhone,0,surfing,Soul Surfer,select,title_results,2024-12-22 06:58:59
Talia,AU,iPhone,0,surfing,Soul Surfer_hook_03_16x9,supplemental-play,title_results,2024-12-22 06:58:59
Talia,AU,iPhone,0,surfing,,select,title_results,2024-12-22 06:58:33
Talia,AU,iPhone,0,surfing,Season 1 Inciting Incident Clip: Dive Club,supplemental-play,title_results,2024-12-22 06:58:24
Talia,AU,iPhone,0,surfing,,select,title_results,2024-12-22 06:58:23
Talia,AU,iPhone,0,arbi,"Barbie Life in the Dreamhouse: Season 1: ""The Amaze Chase""",play,title_results,2024-12-21 08:33:50
Talia,AU,iPhone,0,arbi,Barbie Life in the Dreamhouse_hook_01_16x9_backfill,supplemental-play,title_results,2024-12-21 08:33:40
Talia,AU,iPhone,0,arbi,,play,title_results,2024-12-21 08:26:06
Talia,AU,iPhone,0,arbi,,select,title_results,2024-12-21 08:26:04
Talia,AU,iPhone,0,surviving,"Surviving Summer: Season 1: ""Exile""",play,title_results,2024-12-20 13:33:17
Talia,AU,iPhone,0,surviving,"Surviving Summer: Season 1: ""Exile""",play,title_results,2024-12-20 13:33:12
Talia,AU,iPhone,0,surviving,Season 2 Trailer: Surviving Summer,supplemental-play,title_results,2024-12-20 13:33:07
Talia,AU,iPhone,0,surviving,,select,title_results,2024-12-20 13:33:06
Talia,AU,Set Top Box,0,ch,Best. Christmas. Ever!,play,title_results,2024-12-20 11:00:48
Talia,AU,Set Top Box,0,ch,Best. Christmas. Ever!,select,title_results,2024-12-20 11:00:44
Talia,AU,iPhone,0,best christmas ever,Inciting Incident Clip: Best. Christmas. Ever!,supplemental-play,title_results,2024-12-20 03:56:46
Talia,AU,iPhone,0,best christmas ever,Best. Christmas. Ever!,select,title_results,2024-12-20 03:56:46
Talia,AU,iPhone,0,h2o,,play,title_results,2024-12-07 21:22:58
Talia,AU,iPhone,0,h2o,,play,title_results,2024-12-07 08:51:38
Talia,AU,iPhone,0,h2o,,select,title_results,2024-12-07 08:51:33
Talia,AU,HTML 5,0,through my,The Kissing Booth,play,title_results,2024-11-04 05:21:08
Talia,AU,HTML 5,0,through my,Through My Window,play,title_results,2024-11-04 04:58:15
Talia,AU,HTML 5,0,purple heart,Purple Hearts,play,title_results,2024-11-04 04:19:45
Talia,AU,HTML 5,0,purple hearts,Purple Hearts,play,title_results,2024-11-01 11:52:29
Talia,AU,HTML 5,0,purple hearts,Purple Hearts,play,title_results,2024-11-01 09:30:47
Talia,AU,iPhone,0,white,White Chicks,add,title_results,2024-10-29 08:22:15
Talia,AU,iPhone,0,white,White Chicks,select,title_results,2024-10-29 08:21:55
Talia,AU,iPhone,0,white,White Chicks,select,suggestion_results,2024-10-29 08:21:55
Talia,AU,iPhone,0,prison break,"Prison Break: Season 1: ""Pilot""",play,title_results,2024-10-14 08:16:30
Talia,AU,iPhone,0,prison break,,select,title_results,2024-10-14 08:15:48
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-10 07:00:08
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-10 06:18:58
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-10 06:13:48
Talia,AU,iPhone,0,ou,,select,title_results,2024-10-10 06:13:37
Talia,AU,iPhone,0,ou,,select,title_results,2024-10-10 04:34:19
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-10 04:33:55
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-09 20:40:51
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-05 12:22:58
Talia,AU,iPhone,0,outer,"Outer Banks: Season 1: ""Spy Games""",play,title_results,2024-10-05 07:34:45
Talia,AU,iPhone,0,outer,"Outer Banks: Season 1: ""The Forbidden Zone""",play,title_results,2024-10-05 06:45:19
Talia,AU,iPhone,0,outer,"Outer Banks: Season 1: ""The Forbidden Zone""",play,title_results,2024-10-05 05:33:49
Talia,AU,iPhone,0,outer,"Outer Banks: Season 1: ""The Lucky Compass""",play,title_results,2024-10-05 03:40:07
Talia,AU,iPhone,0,outer,"Outer Banks: Season 1: ""Pilot""",play,title_results,2024-10-05 01:22:30
Talia,AU,iPhone,0,outer,,select,title_results,2024-10-05 01:22:26
Talia,AU,iPhone,0,gilmore ,"Gilmore Girls: Season 1: ""Pilot""",play,title_results,2024-10-01 03:57:45
Talia,AU,iPhone,0,gilmore ,,select,title_results,2024-10-01 03:56:47
Talia,AU,iPhone,0,gilmore,How to Lose a Guy in 10 Days,play,title_results,2024-09-30 13:37:03
Talia,AU,iPhone,0,gilmore,How to Lose a Guy in 10 Days,select,title_results,2024-09-30 13:36:56
Talia,AU,iPhone,0,gilmore,"Gilmore Girls: A Year in the Life: Limited Series: ""Spring""",play,title_results,2024-09-30 13:23:38
Talia,AU,iPhone,0,gilmore,"Gilmore Girls: A Year in the Life: Limited Series: ""Winter""",play,title_results,2024-09-30 12:37:44
Talia,AU,iPhone,0,gilmore,,select,title_results,2024-09-30 12:37:00
Talia,VN,iPad,0,trolls,Trolls,play,title_results,2024-09-22 08:49:24
Talia,VN,iPad,0,trolls,Trolls,select,title_results,2024-09-22 08:49:22
Talia,VN,iPad,0,kids movies,Trolls Holiday Special,select,title_results,2024-09-22 08:48:03
Talia,AU,HTML 5,0,gilmore girls,"Gilmore Girls: Season 1: ""Rory's Birthday Parties""",play,title_results,2024-08-18 03:01:56
Talia,AU,HTML 5,0,gilmore girls,"Gilmore Girls: Season 5: ""We Got Us a Pippi Virgin""",play,title_results,2024-08-18 03:01:32
Talia,AU,HTML 5,0,gilmore girls,"Gilmore Girls: Season 1: ""Pilot""",play,title_results,2024-08-17 10:39:08
Talia,AU,HTML 5,0,shes,She's the Man,add,title_results,2024-07-12 13:06:54
Talia,AU,Set Top Box,0,su,,play,title_results,2024-07-08 10:51:46
Talia,AU,Set Top Box,0,su,,play,title_results,2024-07-08 10:10:57
Talia,AU,Set Top Box,0,su,,play,title_results,2024-07-08 10:10:42
Talia,AU,Set Top Box,0,su,,select,title_results,2024-07-08 10:10:39
Talia,AU,iPhone,0,brooklyn 99,LOL,select,title_results,2024-04-03 06:21:15
Talia,AU,iPhone,0,brooklyn 99,The Kissing Booth 3,select,title_results,2024-04-03 06:18:27
Talia,AU,iPhone,0,brooklyn 99,Work It,select,title_results,2024-04-03 06:16:29
Talia,AU,iPhone,0,brooklyn 99,Work It,select,title_results,2024-04-03 06:15:12
Talia,AU,iPhone,0,brooklyn 99,To All the Boys I’ve Loved Before,select,title_results,2024-04-03 06:14:56
Talia,AU,iPhone,0,brooklyn 99,Do Revenge,select,title_results,2024-04-03 06:14:45
Talia,AU,iPhone,0,brooklyn 99,,select,title_results,2024-04-03 06:13:02
Talia,AU,iPhone,0,money heidt,,select,title_results,2024-04-03 06:12:42
Talia,AU,iPhone,0,dare me,,select,title_results,2024-03-31 09:33:11
Talia,AU,iPhone,0,dare me,,select,title_results,2024-03-31 09:32:39
Talia,AU,iPhone,0,dare me,,select,title_results,2024-03-31 09:32:20
Talia,AU,iPhone,0,holidate,Holidate,select,title_results,2024-03-31 09:31:56
Talia,AU,iPhone,0,the perfe,The Perfect Date,select,title_results,2024-03-31 09:31:20
Talia,AU,iPhone,0,berlin,"Berlin: Season 1: ""An Endangered Elephant""",play,title_results,2024-02-24 03:24:24
Talia,AU,iPhone,0,berlin,,select,title_results,2024-02-24 03:24:13
Talia,AU,Set Top Box,0,the i,,play,title_results,2024-01-25 05:05:37
Talia,AU,Set Top Box,0,the i,,select,title_results,2024-01-25 05:05:08
Talia,AU,iPhone,0,out,"Outer Banks: Season 1: ""Pilot""",play,title_results,2024-01-19 23:31:01
Talia,AU,iPhone,0,out,,select,title_results,2024-01-19 23:30:40
Talia,AU,iPhone,0,go,"Gossip Girl: Season 1: ""All About My Brother""",play,title_results,2024-01-09 03:37:27
Talia,AU,iPhone,0,go,"Gossip Girl: Season 1: ""Victor, Victrola""",play,title_results,2024-01-09 03:25:39
Talia,AU,iPhone,0,go,"Gossip Girl: Season 1: ""Dare Devil""",play,title_results,2024-01-09 03:03:49
Talia,AU,iPhone,0,go,"Gossip Girl: Season 1: ""Pilot""",play,title_results,2024-01-09 02:54:58
Talia,AU,iPhone,0,go,"Gossip Girl: Season 1: ""Pilot""",play,title_results,2024-01-09 02:25:05
Talia,AU,iPhone,0,go,,select,title_results,2024-01-09 02:25:01
Talia,AU,Set Top Box,0,,The Weekend Away,select,prequery_results,2023-09-30 10:48:57
Talia,AU,HTML 5,0,gilmore girls,"Gilmore Girls: Season 7: ""I'd Rather Be in Philadelphia""",play,,2023-07-26 07:51:36
Talia,ID,iPad,0,gilmore girls,,select,title_results,2023-07-16 04:00:37
Talia,ID,iPhone,0,sol,Solitaire (Mobile Game),select,title_results,2023-07-07 04:16:39
Talia,ID,iPhone,0,sol,Solitaire (Mobile Game),select,title_results,2023-07-07 04:16:35
Talia,AU,iPad,0,the princess switch,The Princess Switch,select,title_results,2023-07-05 07:37:07
Talia,AU,iPhone,0,,,play,prequery_results,2023-07-04 23:14:23
Talia,AU,iPhone,0,,,play,prequery_results,2023-07-04 11:49:03
Talia,AU,iPhone,0,,,play,prequery_results,2023-07-04 11:47:20
Talia,AU,iPhone,0,,,select,prequery_results,2023-07-04 11:47:12
Talia,AU,iPhone,0,,,select,prequery_results,2023-07-04 06:59:12
Talia,AU,HTML 5,0,clueless,"Never Have I Ever: Season 1: ""... felt super Indian""",play,title_results,2023-06-28 12:41:22
Talia,AU,HTML 5,0,clueless,Valentine's Day,add,title_results,2023-06-28 11:03:47
Talia,AU,HTML 5,0,clueless,He's All That,add,title_results,2023-06-28 11:02:52
Talia,AU,HTML 5,0,clueless,The Kissing Booth,add,title_results,2023-06-28 11:02:25
Talia,AU,HTML 5,0,clueless,The Kissing Booth,play,title_results,2023-06-28 11:02:05
Talia,AU,iPhone,0,legally blo,The Kissing Booth,select,title_results,2023-06-10 09:56:26
Talia,AU,iPhone,0,legally blo,A Cinderella Story,select,title_results,2023-06-10 09:55:26
Talia,AU,iPhone,0,legall,Khoobsurat,select,title_results,2023-06-10 09:55:00
Talia,AU,iPad,0,enough,Enough,play,title_results,2023-02-25 21:50:37
Talia,AU,iPad,0,enough,Enough,play,title_results,2023-02-25 10:16:59
Talia,AU,iPad,0,enough,Enough,select,title_results,2023-02-25 10:16:24
Talia,AU,iPhone,0,,,select,prequery_results,2023-01-15 08:21:51
Talia,AU,iPhone,0,three men and a baby,Monster-in-Law,select,title_results,2023-01-15 08:18:55
Talia,AU,iPad,0,chri,A Bad Moms Christmas,select,title_results,2022-12-21 20:10:01
Talia,AU,iPad,0,chri,The Christmas Chronicles: Part Two,select,title_results,2022-12-21 20:09:56
Talia,AU,iPad,0,chri,The Christmas Chronicles,select,title_results,2022-12-21 20:09:53
Talia,AU,iPad,0,chri,The Christmas Chronicles: Part Two,select,title_results,2022-12-21 20:09:41
Talia,AU,iPad,0,chri,The Christmas Chronicles,select,title_results,2022-12-21 20:09:37
Talia,AU,iPad,0,0,Tom and Jerry,add,title_results,2022-12-15 06:05:19
Talia,AU,iPad,0,home alone,Tom and Jerry,play,title_results,2022-12-15 06:05:12
Talia,AU,iPad,0,home alone,Tom and Jerry,select,title_results,2022-12-15 06:03:13
Talia,AU,iPad,0,ou,,select,title_results,2022-12-13 20:36:59
Talia,AU,iPad,0,ou,"Outer Banks: Season 1: ""Pilot""",play,title_results,2022-12-13 10:02:35
Talia,AU,iPad,0,ou,,select,title_results,2022-12-13 10:01:16
Talia,AU,iPad,0,13 m,13 Minutes,select,title_results,2022-12-13 10:00:58
Talia,AU,iPad,0,13 m,13 Minutes,select,title_results,2022-12-13 10:00:48
Talia,AU,iPad,0,13 min,13 Minutes,play,title_results,2022-10-29 10:50:21
Talia,AU,iPad,0,13 min,13 Minutes,select,title_results,2022-10-29 10:50:15
Talia,AU,iPad,0,13 min,13 Minutes,select,title_results,2022-10-29 10:50:11
Talia,AU,iPhone,0,nailed it,"Nailed It!: Double Trouble: ""Can't Believe It's Cake!""",play,title_results,2022-06-27 10:53:39
Talia,AU,iPhone,0,nailed it,,select,title_results,2022-06-27 10:53:07
Talia,AU,iPad,0,gymnastic,"My Perfect Landing: Season 1: ""Sarah’s Bet""",play,title_results,2022-06-18 12:12:41
Talia,AU,iPad,0,gymnastic,"My Perfect Landing: Season 1: ""Training Day""",play,title_results,2022-06-18 12:07:52
Talia,AU,iPad,0,gymnastic,,select,title_results,2022-06-18 12:05:30
Talia,AU,iPhone,0,alvi,"ALVINNN!!! And the Chipmunks: Season 1: ""Slippin Thru My Fingers / Driving Dave Crazy""",play,title_results,2022-06-13 04:41:21
Talia,AU,iPhone,0,alvi,,select,title_results,2022-06-13 04:39:34
Talia,AU,iPad,0,outer ,"Molang: Season 1: ""The Party""",play,title_results,2022-05-27 09:34:13
Talia,AU,iPad,0,outer ,,select,title_results,2022-05-27 09:33:49
Talia,AU,iPad,0,outer ,,select,title_results,2022-05-27 09:32:49
Talia,AU,iPad,0,boss baby,"The Boss Baby: Back in the Crib: Season 1: ""The Business Boss: Back in Baby""",play,title_results,2022-05-26 09:39:05
Talia,AU,iPad,0,boss baby,,select,title_results,2022-05-26 09:38:52
Talia,AU,iPad,0,boss baby,"The Boss Baby: Back in Business: Season 4: ""Yellow 100""",play,title_results,2022-05-26 09:37:17
Talia,AU,iPad,0,boss baby,,select,title_results,2022-05-26 09:37:09
Talia,AU,iPhone,0,get that baby,The Boss Baby: Get That Baby!,select,title_results,2022-05-26 09:28:13
Talia,AU,iPad,0,bad ,Bad Teacher,select,title_results,2022-05-07 09:51:05
Talia,AU,iPad,0,bad,Bad Teacher,play,title_results,2022-05-07 09:48:01
Talia,AU,iPad,0,bad,Bad Teacher,select,title_results,2022-05-07 09:47:56
Talia,AU,iPad,0,bad,Bad Teacher,select,title_results,2022-05-07 09:46:54
Talia,AU,iPad,0,ba,Ballerina,play,title_results,2022-04-21 06:35:17
Talia,AU,iPad,0,ba,Ballerina,select,title_results,2022-04-21 06:35:13
Talia,AU,iPad,0,makeup,"Nailed It!: Season 6: ""Im-Paw-sible Cakes""",play,title_results,2022-03-05 00:20:09
Talia,AU,iPad,0,makeup,,select,title_results,2022-03-05 00:20:04
Talia,AU,iPad,0,makeup,Barbie: Happy Birthday to You!,play,title_results,2022-03-05 00:19:15
Talia,AU,iPad,0,makeup,Barbie: Happy Birthday to You!,select,title_results,2022-03-05 00:19:11
Talia,AU,iPad,0,makeup,,add,title_results,2022-03-05 00:19:07
Talia,AU,iPad,0,makeup,,select,title_results,2022-03-05 00:19:05
Talia,AU,iPad,0,makeup,,select,title_results,2022-03-05 00:18:58
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 1: ""Alvin's Secret Powers / I Will Survive""",play,prequery_results,2022-01-29 22:53:18
Talia,AU,iPad,0,,,select,prequery_results,2022-01-29 22:52:57
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 1: ""Mutiny / Reality or Not""",play,prequery_results,2022-01-29 10:50:42
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 1: ""Warbie / Man Cave""",play,prequery_results,2022-01-29 10:18:47
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 1: ""Art for Art's Sake / Alvin's Got a Brand New Bag""",play,prequery_results,2022-01-29 06:35:56
Talia,AU,iPad,0,,,select,prequery_results,2022-01-29 06:35:37
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""Time Flies / Prank Calls""",play,prequery_results,2022-01-29 06:04:17
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""Summer Camp / Wacky Wednesday""",play,prequery_results,2022-01-29 04:49:08
Talia,AU,iPad,0,,,select,prequery_results,2022-01-29 04:48:57
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""He Said She Said / Attack of the Zombies""",play,prequery_results,2022-01-29 03:27:44
Talia,AU,iPad,0,,,select,prequery_results,2022-01-29 03:27:28
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""The Music Box / Special Delivery""",play,prequery_results,2022-01-28 22:46:30
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""Suck Toad / Secret Admirer""",play,prequery_results,2022-01-28 21:58:45
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""iHear / Switch Witch""",play,prequery_results,2022-01-28 21:56:21
Talia,AU,iPad,0,,,select,prequery_results,2022-01-28 21:55:53
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""Double Trouble / Liar Liar""",play,prequery_results,2022-01-28 16:16:35
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""iHear / Switch Witch""",play,prequery_results,2022-01-28 15:56:23
Talia,AU,iPad,0,,,select,prequery_results,2022-01-28 15:56:13
Talia,AU,iPad,0,a,"ALVINNN!!! And the Chipmunks: Season 2: ""iHear / Switch Witch""",play,title_results,2022-01-28 10:56:48
Talia,AU,iPad,0,a,,select,title_results,2022-01-28 10:56:25
Talia,AU,iPhone,0,easter,Hop,add,title_results,2022-01-28 09:46:22
Talia,AU,iPhone,0,easter,Hop,select,title_results,2022-01-28 09:46:06
Talia,AU,iPad,0,bo,The Boss Baby: Get That Baby!,add,title_results,2022-01-28 09:28:45
Talia,AU,iPad,0,bo,The Boss Baby: Get That Baby!,select,title_results,2022-01-28 09:28:42
Talia,AU,iPad,0,bo,,select,title_results,2022-01-28 09:27:59
Talia,AU,iPad,0,bo,The Boss Baby: Get That Baby!,select,title_results,2022-01-28 09:27:54
Talia,AU,iPad,0,bo,,select,title_results,2022-01-28 09:27:15
Talia,AU,iPad,0,bo,The Boss Baby: Get That Baby!,select,title_results,2022-01-28 09:27:01
Talia,AU,iPad,0,alvin,"ALVINNN!!! And the Chipmunks: Season 2: ""Ride Along / Munk Man""",play,title_results,2022-01-28 06:57:40
Talia,AU,iPad,0,alvin,"ALVINNN!!! And the Chipmunks: Season 2: ""Lights Camera Uh-Oh / Brittany the Body Snatcher""",play,title_results,2022-01-28 05:53:19
Talia,AU,iPad,0,alvin,"ALVINNN!!! And the Chipmunks: Season 2: ""Wax Dave /Agent Smith""",play,title_results,2022-01-28 05:07:23
Talia,AU,iPad,0,alvin,,select,title_results,2022-01-28 05:07:05
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 2: ""Dog Days / Dragon Dad""",play,prequery_results,2022-01-28 04:04:43
Talia,AU,iPad,0,,"ALVINNN!!! And the Chipmunks: Season 1: ""Kiss Conspiracy / House Guests""",play,prequery_results,2022-01-28 03:39:49
Talia,AU,iPad,0,,,select,prequery_results,2022-01-28 03:39:32
Talia,AU,HTML 5,0,al,Alvin and the Chipmunks: The Squeakquel,play,,2022-01-26 09:54:01
Talia,AU,HTML 5,0,al,Alvin and the Chipmunks: The Road Chip,add,title_results,2022-01-26 09:53:44
Talia,AU,iPad,0,baking,"Sugar Rush: Extra Sweet: ""Junk Foodie""",play,title_results,2022-01-26 07:55:17
Talia,AU,iPad,0,baking,,select,title_results,2022-01-26 07:55:14
Talia,AU,iPad,0,,,select,prequery_results,2022-01-08 05:26:13
Talia,AU,iPad,0,barbie,"Barbie Dreamhouse Adventures: Go Team Roberts: Season 1: ""The Sportathon: Part 1""",play,title_results,2022-01-07 23:20:11
Talia,AU,iPad,0,barbie,"Barbie Dreamhouse Adventures: Go Team Roberts: Season 2: ""Dreamhouse Holidays""",play,title_results,2022-01-07 22:57:48
Talia,AU,iPad,0,barbie,,select,title_results,2022-01-07 21:22:22
Talia,AU,iPad,0,barbie,"Barbie Dreamhouse Adventures: Go Team Roberts: Season 2: ""Spirit Week""",play,title_results,2022-01-07 03:45:40
Talia,AU,iPad,0,barbie,,select,title_results,2022-01-07 03:45:36
Talia,AU,HTML 5,0,monte ,Monte Carlo,play,,2021-11-21 06:10:43
Talia,AU,HTML 5,0,after life of the party,Afterlife of the Party,play,,2021-09-11 07:49:45
Talia,AU,iPad,0,erased,,add,,2021-09-10 11:45:48
Talia,AU,iPad,0,erased,"Toradora!: Season 1: ""Tiger and Dragon""",play,,2021-09-10 11:37:13
Talia,AU,iPad,0,erased,,select,,2021-09-10 11:37:09
Talia,AU,iPad,0,erased,"Erased: Season 1: ""Episode 1""",play,,2021-09-10 11:36:36
Talia,AU,iPad,0,erased,,select,,2021-09-10 11:36:32
Talia,AU,iPad,0,erased,Weathering with You,play,,2021-09-10 11:34:15
Talia,AU,iPad,0,erased,Weathering with You,select,,2021-09-10 11:34:10
Talia,AU,iPad,0,erased,Words Bubble Up Like Soda Pop,select,,2021-09-10 11:33:56
Talia,AU,iPad,0,erased,,select,,2021-09-10 11:33:47
Talia,AU,iPad,0,erased,,select,,2021-09-10 11:33:37
Talia,AU,iPad,0,anhoana,"Anohana: The Flower We Saw That Day: Season 1: ""Episode 1""",play,,2021-09-10 11:21:44
Talia,AU,iPad,0,anhoana,,add,,2021-09-10 11:21:42
Talia,AU,iPad,0,anhoana,,select,,2021-09-10 11:21:39
Talia,AU,iPad,0,anime,,add,,2021-09-09 12:03:14
Talia,AU,iPad,0,anime,,select,,2021-09-09 12:03:13
Talia,AU,iPad,0,anime,,add,,2021-09-09 12:03:09
Talia,AU,iPad,0,anime,,select,,2021-09-09 12:03:05
Talia,AU,iPad,0,anime,,select,,2021-09-09 12:02:32
Talia,AU,iPad,0,anime,,select,suggestion_results,2021-09-09 12:02:17
Talia,AU,iPad,0,anime,,select,,2021-09-09 12:01:34
Talia,AU,iPad,0,anime,,select,,2021-09-09 12:01:07
Talia,AU,iPad,0,daws,,add,,2021-09-04 10:28:50
Talia,AU,iPad,0,daws,,select,,2021-09-04 10:28:47
Talia,AU,iPad,0,spinn,,select,,2021-09-04 10:28:33
Talia,AU,iPad,0,daw,,select,,2021-09-04 10:26:53
Talia,AU,iPad,0,outer ,,select,,2021-09-04 10:26:20
Talia,AU,iPad,0,the soc,,select,,2021-09-04 10:25:57
